DateTime,Temperature,Humidity
2022-05-23 10:13:53,28.153044,84.3175
2022-05-23 11:13:53,28.305832,84.89942
2022-05-23 12:13:53,28.170921,84.38374
2022-05-23 13:13:53,28.034117,83.861115
2022-05-23 14:13:53,27.834688,83.10236
2022-05-23 15:13:53,27.79628,82.95652
2022-05-23 16:13:53,27.665178,82.457436
2022-05-23 17:13:53,27.556152,82.04874
2022-05-23 18:13:53,27.458157,81.67544
2022-05-23 19:13:53,27.333517,81.194786
2022-05-23 20:13:53,27.281166,80.99134
2022-05-23 21:13:53,27.202017,80.692055
2022-05-23 22:13:53,27.047438,80.11292
2022-05-23 23:13:53,26.981234,79.86059
2022-05-24 00:13:53,26.966202,79.80239
2022-05-24 01:13:53,26.855616,79.39532
2022-05-24 02:13:53,26.7164,78.8664
2022-05-24 03:13:53,26.662033,78.66123
2022-05-24 04:13:53,26.549416,78.244896
2022-05-24 05:13:53,26.596935,78.419174
2022-05-24 06:13:53,26.364948,77.559944
2022-05-24 07:13:53,26.32818,77.42403
2022-05-24 08:13:53,26.242582,77.11474
2022-05-24 09:13:53,26.221502,77.03146
2022-05-24 10:13:53,26.139627,76.73782
2022-05-24 11:13:53,26.16389,76.8218
2022-05-24 12:13:53,26.134722,76.7159
2022-05-24 13:13:53,26.085665,76.53592
